previous_campaign_outcome,contact_method,contact_month,is_new_campaign_client,education_level,subscribed
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.6y,yes
failure,cellular,may,no,basic.9y,no
failure,cellular,may,no,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,professional.course,no
nonexistent,cellular,may,yes,basic.4y,yes
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,telephone,may,yes,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.4y,no
failure,cellular,may,no,basic.6y,no
failure,cellular,may,no,university.degree,no
failure,cellular,may,no,basic.9y,no
nonexistent,cellular,may,yes,university.degree,no
failure,cellular,may,no,undisclosed,no
nonexistent,cellular,may,yes,university.degree,no
failure,cellular,may,no,high.school,no
failure,cellular,may,no,basic.4y,no
failure,cellular,may,no,professional.course,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,professional.course,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,high.school,no
failure,cellular,may,no,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,yes
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,undisclosed,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,professional.course,no
nonexistent,cellular,may,yes,high.school,no
failure,cellular,may,no,high.school,no
failure,cellular,may,no,basic.6y,yes
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,basic.6y,no
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,basic.6y,no
nonexistent,cellular,may,yes,basic.6y,no
failure,cellular,may,no,university.degree,no
failure,cellular,may,no,professional.course,no
failure,cellular,may,no,basic.9y,no
failure,cellular,may,no,basic.6y,no
failure,cellular,may,no,basic.4y,no
nonexistent,telephone,may,yes,university.degree,yes
nonexistent,cellular,may,yes,basic.6y,yes
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,basic.6y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.6y,no
failure,cellular,may,no,basic.4y,no
failure,cellular,may,no,professional.course,no
failure,cellular,may,no,professional.course,no
nonexistent,cellular,may,yes,professional.course,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,high.school,no
failure,cellular,may,no,university.degree,no
failure,cellular,may,no,basic.9y,no
nonexistent,telephone,may,yes,basic.9y,no
nonexistent,cellular,may,yes,professional.course,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,yes
nonexistent,telephone,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.6y,yes
nonexistent,cellular,may,yes,basic.6y,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,basic.6y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,telephone,may,yes,university.degree,no
nonexistent,telephone,may,yes,basic.9y,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,professional.course,no
nonexistent,cellular,may,yes,high.school,no
failure,telephone,may,no,professional.course,no
success,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,professional.course,no
failure,telephone,may,no,basic.9y,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,university.degree,no
failure,cellular,may,no,basic.6y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,university.degree,no
failure,cellular,may,no,university.degree,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,undisclosed,no
failure,cellular,may,no,professional.course,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,high.school,no
failure,cellular,may,no,basic.6y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,professional.course,no
failure,cellular,may,no,university.degree,yes
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,basic.4y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,university.degree,no
failure,cellular,may,no,professional.course,no
nonexistent,cellular,may,yes,university.degree,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,basic.4y,no
nonexistent,cellular,may,yes,high.school,no
success,cellular,may,no,high.school,yes
nonexistent,cellular,may,yes,high.school,no
failure,cellular,may,no,high.school,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,basic.6y,no
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,professional.course,no
success,cellular,may,no,basic.9y,no
failure,cellular,may,no,basic.6y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,basic.4y,no
success,cellular,may,no,professional.course,yes
nonexistent,cellular,may,yes,basic.6y,yes
failure,cellular,may,no,university.degree,no
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,university.degree,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,basic.6y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.6y,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,professional.course,no
failure,cellular,may,no,basic.9y,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,professional.course,no
nonexistent,cellular,may,yes,basic.4y,yes
failure,cellular,may,no,basic.6y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,undisclosed,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,professional.course,no
nonexistent,cellular,may,yes,professional.course,no
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,professional.course,no
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,yes
failure,cellular,may,no,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,high.school,yes
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.6y,no
failure,cellular,may,no,university.degree,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.6y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,professional.course,no
nonexistent,cellular,may,yes,professional.course,no
nonexistent,cellular,may,yes,basic.6y,no
failure,cellular,may,no,basic.4y,no
failure,cellular,may,no,professional.course,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,university.degree,yes
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,university.degree,no
failure,cellular,may,no,university.degree,no
failure,cellular,may,no,professional.course,no
failure,cellular,may,no,basic.9y,no
failure,cellular,may,no,professional.course,no
failure,cellular,may,no,basic.9y,no
failure,cellular,may,no,high.school,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,basic.6y,no
failure,cellular,may,no,high.school,no
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,basic.4y,no
failure,cellular,may,no,basic.4y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,basic.6y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,university.degree,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,high.school,yes
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,basic.9y,yes
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,basic.6y,no
nonexistent,cellular,may,yes,basic.6y,no
failure,cellular,may,no,professional.course,no
failure,cellular,may,no,basic.6y,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,cellular,may,yes,professional.course,no
success,cellular,may,no,basic.4y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,cellular,may,yes,professional.course,yes
nonexistent,cellular,may,yes,professional.course,no
failure,cellular,may,no,basic.9y,yes
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,professional.course,no
failure,cellular,may,no,professional.course,no
failure,cellular,may,no,university.degree,no
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,basic.9y,no
nonexistent,cellular,may,yes,basic.6y,no
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,telephone,may,yes,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.4y,no
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,professional.course,no
nonexistent,cellular,may,yes,professional.course,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,high.school,no
failure,cellular,may,no,professional.course,no
failure,cellular,may,no,basic.6y,no
nonexistent,cellular,may,yes,professional.course,no
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,undisclosed,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,telephone,may,yes,high.school,no
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,professional.course,no
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,basic.4y,no
failure,cellular,may,no,professional.course,no
failure,cellular,may,no,university.degree,no
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,basic.6y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,university.degree,no
failure,cellular,may,no,basic.4y,no
nonexistent,cellular,may,yes,basic.6y,no
nonexistent,cellular,may,yes,undisclosed,no
nonexistent,cellular,may,yes,high.school,no
failure,cellular,may,no,undisclosed,no
nonexistent,telephone,may,yes,university.degree,no
failure,telephone,may,no,university.degree,no
nonexistent,cellular,may,yes,professional.course,no
success,cellular,may,no,high.school,no
failure,cellular,may,no,high.school,yes
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,university.degree,yes
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,high.school,no
success,cellular,may,no,basic.9y,no
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,professional.course,no
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,cellular,may,yes,university.degree,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,basic.9y,yes
nonexistent,cellular,may,yes,professional.course,no
failure,cellular,may,no,professional.course,no
failure,cellular,may,no,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
failure,cellular,may,no,basic.6y,no
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,undisclosed,no
nonexistent,telephone,may,yes,university.degree,no
failure,cellular,may,no,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
failure,cellular,may,no,high.school,no
nonexistent,cellular,may,yes,basic.6y,no
nonexistent,cellular,may,yes,university.degree,no
success,cellular,may,no,high.school,yes
failure,cellular,may,no,basic.9y,no
nonexistent,cellular,may,yes,basic.6y,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.4y,no
nonexistent,cellular,may,yes,basic.6y,no
failure,cellular,may,no,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,high.school,no
failure,cellular,may,no,university.degree,no
nonexistent,cellular,may,yes,basic.6y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,basic.9y,no
failure,cellular,may,no,high.school,yes
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,telephone,may,yes,university.degree,no
failure,cellular,may,no,basic.6y,no
nonexistent,cellular,may,yes,high.school,no
nonexistent,cellular,may,yes,university.degree,no
nonexistent,cellular,may,yes,basic.9y,no
nonexistent,cellular,may,yes,basic.4y,no
failure,cellular,may,no,basic.6y,no
nonexistent,cellular,may,yes,high.school,no
